,_id,comment,download,follow,name,num_score,score,tags,volume,comment_ori,download_ori,follow_ori,num_score_ori,volume_ori
0,5bf65ac6fe8e1d06a430116d,1953.0,922.0,4146.0,WiFi万能钥匙,2043.0,2.3,['wifi'],15.85,1953,922万,4146,2043,15.85M
1,5bf65acdfe8e1d06a430116e,5627.0,524.0,3585.0,优酷,3969.0,2.4,"['优酷', '视频', 'youku']",78.9,5627,524万,3585,3969,78.9M
2,5bf65ad5fe8e1d06a430116f,5009.0,411.0,6103.0,讯飞输入法,1795.0,4.3,"['输入法', '手写', '语音', '讯飞', 'iFlytek', '小编推荐']",19.23,5009,411万,6103,1795,19.23M
3,5bf65ad8fe8e1d06a4301170,5777.0,303.0,4317.0,联通手机营业厅(官方版),1275.0,2.5,"['中国联通', '营业厅', '运营商']",27.53,5777,303万,4317,1275,27.53M
4,5bf65adffe8e1d06a4301171,2079.0,243.0,6016.0,印象笔记,947.0,4.2,"['记事本', '文档']",43.51,2079,243万,6016,947,43.51M
5,5bf65ae4fe8e1d06a4301172,2185.0,224.0,2227.0,KingRoot-一键权限获取，授权管理,1498.0,2.4,"['root', '权限管理', '安全防护']",10.98,2185,224万,2227,1498,10.98M
6,5bf65aeafe8e1d06a4301173,666.0,190.0,783.0,MOMO陌陌,476.0,2.0,"['交友', 'lbs', '社交']",65.45,666,190万,783,476,65.45M
7,5bf65af0fe8e1d06a4301174,3174.0,172.0,2246.0,抖音短视频,877.0,2.6,"['搞笑', '短视频']",63.89,3174,172万,2246,877,63.89M
8,5bf65af6fe8e1d06a4301175,9580.0,160.0,11000.0,即刻,5069.0,4.4,"['新闻', '资讯', '阅读', '推送', '知乎', 'RSS', '社交', 'IFTTT']",15.46,9580,160万,1.1万,5069,15.46M
9,5bf65afbfe8e1d06a4301176,3180.0,149.0,4344.0,索尼音乐,941.0,4.6,"['播放器', '音乐电台', 'mp3', 'sony', '索尼']",14.9,3180,149万,4344,941,14.90M
10,5bf65b02fe8e1d06a4301177,471.0,137.0,551.0,搜狐视频-电影电视剧美剧影音视频播放器,271.0,2.4,"['网络视频', '视频', '网络电视', '搜狐']",39.5,471,137万,551,271,39.50M
11,5bf65b09fe8e1d06a4301178,2277.0,124.0,3750.0,IT之家,1329.0,3.4,"['新闻', '中关村在线', '太平洋电脑', '知乎日报', '威锋网', '今日头条', '头条', '36氪', '手机', '科技', '极客', '虎嗅', '数字尾巴', 'zaker', 'zealer', '果壳', '畅读', '网易新闻', '腾讯新闻', '快报', '搜狐', '新浪', '好奇心日报']",19.53,2277,124万,3750,1329,19.53M
12,5bf65b0ffe8e1d06a4301179,3198.0,116.0,11000.0,MT管理器2.0,1132.0,4.4,"['文件管理', 'APK编辑', 'APK修改', 'APKTOOL']",5.1,3198,116万,1.1万,1132,5.10M
13,5bf65b15fe8e1d06a430117a,1822.0,108.0,1693.0,中国移动,540.0,2.1,"['中国移动', '营业厅', '运营商']",22.02,1822,108万,1693,540,22.02M
14,5bf65b1cfe8e1d06a430117b,908.0,107.0,521.0,千千音乐,1439.0,1.9,['音乐电台'],24.93,908,107万,521,1439,24.93M
15,5bf65b21fe8e1d06a430117c,72.0,99.0,438.0,快看影视,60.0,3.4,"['视频', '电影']",50.61,72,99万,438,60,50.61M
16,5bf65b27fe8e1d06a430117d,592.0,93.0,1824.0,万能遥控,446.0,3.4,"['miui', '小米']",33.61,592,93万,1824,446,33.61M
17,5bf65b2dfe8e1d06a430117e,315.0,93.0,630.0,百度糯米,1642.0,2.0,['团购'],32.99,315,93万,630,1642,32.99M
18,5bf65b34fe8e1d06a430117f,345.0,94.0,399.0,土豆视频,203.0,2.7,"['视频', '电影']",30.12,345,94万,399,203,30.12M
19,5bf65b3afe8e1d06a4301180,907.0,96.0,1806.0,金山词霸,1008.0,4.3,"['词霸', '翻译', '英语', '词典']",23.83,907,96万,1806,1008,23.83M
20,5bf65b41fe8e1d06a4301181,594.0,96.0,2670.0,Microsoft Word,329.0,4.2,"['文字处理', '微软', 'office']",78.58,594,96万,2670,329,78.58M
21,5bf65b48fe8e1d06a4301182,4273.0,96.0,9606.0,阅读,1482.0,4.7,[],5.64,4273,96万,9606,1482,5.64M
22,5bf65b4ffe8e1d06a4301183,836.0,96.0,3474.0,扇贝单词,762.0,4.4,"['单词', '外语']",51.09,836,96万,3474,762,51.09M
23,5bf65b57fe8e1d06a4301184,1469.0,96.0,4913.0,百词斩,2321.0,4.6,"['单词', '英语', '外语']",36.09,1469,96万,4913,2321,36.09M
24,5bf65b5cfe8e1d06a4301185,665.0,98.0,4102.0,下厨房,574.0,3.9,"['菜谱', '菜肴', '做菜', '美食']",27.49,665,98万,4102,574,27.49M
25,5bf65b61fe8e1d06a4301186,449.0,99.0,2027.0,TrackID曲目识别,327.0,4.6,"['音乐识别', '猎曲奇兵', '音乐电台']",12.19,449,99万,2027,327,12.19M
26,5bf65b69fe8e1d06a4301187,485.0,100.0,311.0,百度视频,713.0,1.8,['视频'],55.81,485,100万,311,713,55.81M
27,5bf65b70fe8e1d06a4301188,686.0,101.0,4008.0,Keep,489.0,3.7,"['健身', '锻炼', '教学', '身材']",56.17,686,101万,4008,489,56.17M
28,5bf65b77fe8e1d06a4301189,763.0,101.0,1856.0,相册,425.0,4.5,"['相册', '图库']",17.81,763,101万,1856,425,17.81M
29,5bf65b7efe8e1d06a430118a,497.0,101.0,663.0,58同城 -租房招聘兼职二手车,297.0,2.3,"['赶集', '生活', '购物', '二手']",49.15,497,101万,663,297,49.15M
30,5bf65b81fe8e1d06a430118b,4398.0,102.0,12000.0,镧·系统工具箱,1438.0,4.7,"['工具箱', '系统', '分区', 'cpu', '格式化', '温控', '分辨率', 'dpi']",2.2,4398,102万,1.2万,1438,2.20M
31,5bf65b87fe8e1d06a430118c,685.0,103.0,223.0,金山手机毒霸,291.0,2.6,"['安全防护', '金山']",8.73,685,103万,223,291,8.73M
32,5bf65b8efe8e1d06a430118d,9002.0,104.0,13000.0,应用变量,715.0,4.6,"['xposed', '小尾巴', '装逼']",3.67,9002,104万,1.3万,715,3.67M
33,5bf65b95fe8e1d06a430118e,368.0,104.0,2922.0,MT管理器,303.0,4.6,['文件管理'],0.83,368,104万,2922,303,0.83M
34,5bf65b9afe8e1d06a430118f,415.0,106.0,1052.0,我查查,204.0,2.9,"['条码', '购物', '二维码']",12.69,415,106万,1052,204,12.69M
35,5bf65b9efe8e1d06a4301190,1369.0,107.0,1503.0,全民K歌,448.0,3.1,"['唱歌', 'k歌', 'ktv', '录歌']",53.02,1369,107万,1503,448,53.02M
36,5bf65ba4fe8e1d06a4301191,903.0,107.0,2330.0,ZAKER（新闻阅读）,834.0,3.7,"['阅读', 'rss', '新闻', '聚合']",23.64,903,107万,2330,834,23.64M
37,5bf65babfe8e1d06a4301192,976.0,107.0,1490.0,京东金融,311.0,2.9,"['理财', '财付通', '余额宝']",62.36,976,107万,1490,311,62.36M
38,5bf65bb2fe8e1d06a4301193,697.0,108.0,1401.0,快牙,450.0,3.0,"['文件传输', '分享', '共享']",7.74,697,108万,1401,450,7.74M
39,5bf65bb9fe8e1d06a4301194,3234.0,108.0,9650.0,星空视频壁纸,1103.0,4.7,"['动态壁纸', '视频桌面']",1.17,3234,108万,9650,1103,1.17M
40,5bf65bc0fe8e1d06a4301195,643.0,108.0,1197.0,招商银行,243.0,3.5,"['银行', '招行']",82.25,643,108万,1197,243,82.25M
41,5bf65bc7fe8e1d06a4301196,963.0,108.0,546.0,腾讯手机管家—微信清理,1061.0,2.5,"['腾讯', '安全防护', 'QQ', '手机安全']",19.53,963,108万,546,1061,19.53M
42,5bf65bcefe8e1d06a4301197,897.0,108.0,574.0,GO桌面(锁屏主题美化壁纸),424.0,3.3,"['launcher', '桌面', '启动器']",7.76,897,108万,574,424,7.76M
43,5bf65bd4fe8e1d06a4301198,452.0,108.0,954.0,爱壁纸_桌面锁屏,402.0,3.9,"['壁纸', '背景']",10.33,452,108万,954,402,10.33M
44,5bf65bdbfe8e1d06a4301199,492.0,109.0,422.0,腾讯新闻-事实派，真实客观的精品资讯,678.0,2.0,"['新闻', '门户', '资讯', '装机必备']",23.24,492,109万,422,678,23.24M
45,5bf65be3fe8e1d06a430119a,365.0,111.0,1138.0,同花顺手机炒股股票软件,426.0,4.6,"['股票', '同花顺', '证券', '券商']",48.26,365,111万,1138,426,48.26M
46,5bf65be8fe8e1d06a430119b,1602.0,111.0,3014.0,QQ轻聊版,829.0,3.0,"['聊天', 'qq']",11.02,1602,111万,3014,829,11.02M
47,5bf65bedfe8e1d06a430119c,2996.0,112.0,2785.0,360卫士极客版,2264.0,3.4,['安全防护'],7.64,2996,112万,2785,2264,7.64M
48,5bf65bf4fe8e1d06a430119d,983.0,112.0,2323.0,喜马拉雅-听有声小说新闻音乐相声,751.0,3.2,"['音乐电台', '有声小说', '听书', '电台', '相声', '音乐']",40.31,983,112万,2323,751,40.31M
49,5bf65bfafe8e1d06a430119e,354.0,113.0,849.0,去哪儿旅行-酒店.火车,296.0,2.8,"['旅游', '出行', '机票', '酒店', '旅行交通', '装机必备']",70.18,354,113万,849,296,70.18M
50,5bf65bfefe8e1d06a430119f,224.0,114.0,277.0,凤凰新闻,91.0,3.0,"['新闻', '凤凰']",25.36,224,114万,277,91,25.36M
51,5bf65c03fe8e1d06a43011a0,450.0,114.0,423.0,糗事百科,230.0,2.8,"['笑话', '段子']",47.95,450,114万,423,230,47.95M
52,5bf65c0bfe8e1d06a43011a1,1067.0,115.0,803.0,虎牙直播,756.0,3.0,['直播'],44.78,1067,115万,803,756,44.78M
53,5bf65c12fe8e1d06a43011a2,579.0,119.0,2659.0,WiFi万能钥匙国际版,1018.0,3.3,"['wifi', 'wifi共享', 'wifi热点']",5.74,579,119万,2659,1018,5.74M
54,5bf65c16fe8e1d06a43011a3,725.0,119.0,1423.0,随手记理财记账,487.0,3.8,"['投资', '股票', '理财', '金蝶', '记账']",25.68,725,119万,1423,487,25.68M
55,5bf65c1bfe8e1d06a43011a4,3198.0,120.0,1483.0,小米商城,771.0,2.9,"['电商', '购物']",44.08,3198,120万,1483,771,44.08M
56,5bf65c23fe8e1d06a43011a5,3869.0,120.0,9294.0,多多猫app,1292.0,4.5,"['漫画', '轻小说', '动画', '二次元', '周边', '资讯', '酷友作品', '动漫']",17.86,3869,120万,9294,1292,17.86M
57,5bf65c2afe8e1d06a43011a6,494.0,120.0,1822.0,亚马逊,232.0,3.8,"['购物', '亚马逊', '卓越', '电商']",32.14,494,120万,1822,232,32.14M
58,5bf65c30fe8e1d06a43011a7,390.0,121.0,151.0,360安全桌面（手机版）,509.0,2.3,"['launcher', '360', 'qihoo', '奇虎']",12.88,390,121万,151,509,12.88M
59,5bf65c36fe8e1d06a43011a8,512.0,121.0,1173.0,米家,566.0,2.9,['智能家居'],53.67,512,121万,1173,566,53.67M
60,5bf65c3dfe8e1d06a43011a9,2392.0,123.0,1680.0,共享单车,451.0,2.6,"['公共自行车', '共享单车', '单车', '城市自行车']",31.45,2392,123万,1680,451,31.45M
61,5bf65c43fe8e1d06a43011aa,971.0,123.0,1235.0,UC Browser国际版,411.0,3.4,['浏览器'],18.33,971,123万,1235,411,18.33M
62,5bf65c47fe8e1d06a43011ab,2629.0,125.0,2056.0,小米运动,848.0,3.1,"['小米', '健康', 'miui', '小米手环', '健身']",61.47,2629,125万,2056,848,61.47M
63,5bf65c4efe8e1d06a43011ac,995.0,125.0,1313.0,酷我音乐播放器,562.0,3.1,"['音乐电台', '在线音乐', '音乐榜单', 'KTV点歌', '歌曲识别', 'MV', '演唱会信息', '歌单', '听歌', 'k歌', '音乐下载', '铃声剪辑', '音乐播放器']",53.69,995,125万,1313,562,53.69M
64,5bf65c54fe8e1d06a43011ad,3842.0,127.0,5141.0,微博国际版,2248.0,4.3,['微博'],21.98,3842,127万,5141,2248,21.98M
65,5bf65c5afe8e1d06a43011ae,1034.0,127.0,1168.0,猎豹清理大师,732.0,2.5,"['清理优化', '垃圾清理', '清理', '任务管理', '猎豹', '存储清理', '卸载管理', '系统工具', '优化', '性能优化', '隐私保护', '小编推荐']",26.32,1034,127万,1168,732,26.32M
66,5bf65c60fe8e1d06a43011af,610.0,128.0,1066.0,安卓壁纸-含动态壁纸,758.0,3.1,"['壁纸', '背景']",12.13,610,128万,1066,758,12.13M
67,5bf65c67fe8e1d06a43011b0,3031.0,133.0,3891.0,AcFun,1208.0,3.5,"['A站', '视频', '弹幕', '小编推荐', '二次元']",35.46,3031,133万,3891,1208,35.46M
68,5bf65c6efe8e1d06a43011b1,3807.0,135.0,5291.0,追书神器,3556.0,4.3,['小说'],26.56,3807,135万,5291,3556,26.56M
69,5bf65c73fe8e1d06a43011b2,4604.0,135.0,16000.0,Sorcery 图标,1905.0,4.7,"['图标', 'icon-pack', '酷友作品']",22.19,4604,135万,1.6万,1905,22.19M
70,5bf65c78fe8e1d06a43011b3,1075.0,136.0,1102.0,美团外卖-美食水果优惠订餐,1037.0,1.9,"['外卖', '快餐', '美食']",38.02,1075,136万,1102,1037,38.02M
71,5bf65c7ffe8e1d06a43011b4,953.0,139.0,1405.0,相机360,542.0,3.8,"['相机', '拍照', '照相']",48.93,953,139万,1405,542,48.93M
72,5bf65c86fe8e1d06a43011b5,2490.0,139.0,2764.0,铁路12306,2330.0,2.5,"['火车', '车票', '铁路', '铁道']",27.37,2490,139万,2764,2330,27.37M
73,5bf65c8dfe8e1d06a43011b6,552.0,140.0,1155.0,汽车之家,312.0,2.6,"['汽车', 'autohome', '资讯']",42.38,552,140万,1155,312,42.38M
74,5bf65c94fe8e1d06a43011b7,5745.0,140.0,13000.0,阻止运行,1780.0,4.4,"['xposed', '冻结', '防自启', '链式唤醒']",2.68,5745,140万,1.3万,1780,2.68M
75,5bf65c9bfe8e1d06a43011b8,1260.0,144.0,2722.0,豆瓣,1153.0,3.5,['豆瓣'],33.55,1260,144万,2722,1153,33.55M
76,5bf65ca2fe8e1d06a43011b9,5912.0,145.0,17000.0,存储空间清理,9895.0,4.7,"['优化加速', '清理优化', '空文件夹', '文件管理', '文件清理', '垃圾清理', '缓存清理', '清理大师']",2.64,5912,145万,1.7万,9895,2.64M
77,5bf65ca9fe8e1d06a43011ba,3457.0,145.0,2235.0,摩拜单车,1178.0,4.2,"['mobike', '公共自行车', '共享单车', '单车', '城市自行车']",33.28,3457,145万,2235,1178,33.28M
78,5bf65cb0fe8e1d06a43011bb,944.0,146.0,1245.0,字体管家（一键更换字体）,542.0,2.7,"['字体', '辅助加强']",11.67,944,146万,1245,542,11.67M
79,5bf65cb7fe8e1d06a43011bc,416.0,146.0,1107.0,携程旅行迪士尼酒店机票火车票旅游门票攻略团购,519.0,3.3,"['出行', '机票', '旅游', '酒店']",70.15,416,146万,1107,519,70.15M
80,5bf65cbcfe8e1d06a43011bd,5912.0,149.0,18000.0,Pure 轻雨 图标包,4820.0,4.8,['图标'],15.58,5912,149万,1.8万,4820,15.58M
81,5bf65cc1fe8e1d06a43011be,1232.0,151.0,1212.0,QQ空间,1296.0,2.0,"['空间', 'qzone', '交友']",30.53,1232,151万,1212,1296,30.53M
82,5bf65cc8fe8e1d06a43011bf,737.0,151.0,900.0,熊猫直播,440.0,2.4,"['游戏直播', '电竞', '王思聪']",86.73,737,151万,900,440,86.73M
83,5bf65ccffe8e1d06a43011c0,8125.0,154.0,10000.0,TIM-QQ办公简洁版,1720.0,3.7,"['轻聊', '办公', 'QQ']",51.89,8125,154万,1.0万,1720,51.89M
84,5bf65cd4fe8e1d06a43011c1,1199.0,154.0,1439.0,PP视频（原PPTV聚力视频）,482.0,3.5,"['视频', '电影', '看碟', '看片', '大片', 'pptv']",68.45,1199,154万,1439,482,68.45M
85,5bf65cdbfe8e1d06a43011c2,906.0,154.0,663.0,乐视视频,1098.0,1.9,"['手机电视', '电影', '视频']",68.12,906,154万,663,1098,68.12M
86,5bf65ce2fe8e1d06a43011c3,2723.0,156.0,3671.0,12306智行火车票,3135.0,4.4,['火车'],35.02,2723,156万,3671,3135,35.02M
87,5bf65ce9fe8e1d06a43011c4,4701.0,157.0,5964.0,爱字体,726.0,4.2,['字体'],8.95,4701,157万,5964,726,8.95M
88,5bf65cf0fe8e1d06a43011c5,1234.0,158.0,925.0,VC浏览器,2151.0,2.7,['浏览器'],2.59,1234,158万,925,2151,2.59M
89,5bf65cf4fe8e1d06a43011c6,6392.0,162.0,11000.0,X浏览器,7906.0,4.7,['浏览器'],0.8425390625,6392,162万,1.1万,7906,862.76K
90,5bf65cfcfe8e1d06a43011c7,832.0,163.0,4458.0,什么值得买,534.0,3.3,"['购物', '电子商务', '导购', '张大妈', '小编推荐']",28.16,832,163万,4458,534,28.16M
91,5bf65d02fe8e1d06a43011c8,2218.0,164.0,2811.0,QQ HD,1042.0,3.8,"['腾讯', '平板', 'qq', 'pad', '即时聊天']",31.35,2218,164万,2811,1042,31.35M
92,5bf65d09fe8e1d06a43011c9,1298.0,164.0,1418.0,天猫,907.0,1.9,"['淘宝', '电商', '小编推荐']",80.86,1298,164万,1418,907,80.86M
93,5bf65d0ffe8e1d06a43011ca,631.0,164.0,4196.0,影音先锋,550.0,3.7,['播放器'],28.24,631,164万,4196,550,28.24M
94,5bf65d15fe8e1d06a43011cb,2086.0,167.0,1248.0,快手,1704.0,2.6,['短视频'],61.22,2086,167万,1248,1704,61.22M
95,5bf65d1cfe8e1d06a43011cc,590.0,168.0,1164.0,蜻蜓FM-听书,324.0,2.4,"['电台', '广播']",30.36,590,168万,1164,324,30.36M
96,5bf65d21fe8e1d06a43011cd,824.0,169.0,766.0,掌上英雄联盟,395.0,2.6,"['LOL', '英雄联盟']",47.4,824,169万,766,395,47.40M
97,5bf65d26fe8e1d06a43011ce,4986.0,171.0,13000.0,Pure天气,2512.0,4.7,"['天气', '酷友作品']",2.14,4986,171万,1.3万,2512,2.14M
98,5bf65d2cfe8e1d06a43011cf,63.0,174.0,93.0,看点,149.0,2.1,['新闻'],4.04,63,174万,93,149,4.04M
99,5bf65d33fe8e1d06a43011d0,2664.0,174.0,3455.0,QQ国际版,995.0,3.5,['聊天'],21.75,2664,174万,3455,995,21.75M
100,5bf65d39fe8e1d06a43011d1,1045.0,174.0,2266.0,QQ安全中心,789.0,2.9,"['安全', '令牌']",13.9,1045,174万,2266,789,13.90M
101,5bf65d3efe8e1d06a43011d2,7857.0,175.0,18000.0,冰箱 Ice Box,2138.0,4.5,"['冻结', '禁止', '后台', '免root', '小编推荐']",3.59,7857,175万,1.8万,2138,3.59M
102,5bf65d44fe8e1d06a43011d3,212.0,176.0,547.0,BeautyCam美颜相机,115.0,3.8,"['拍照', '摄影']",68.0,212,176万,547,115,68.00M
103,5bf65d49fe8e1d06a43011d4,938.0,180.0,10000.0,扫描全能王,555.0,4.3,"['ocr', '扫描']",45.64,938,180万,1.0万,555,45.64M
104,5bf65d4ffe8e1d06a43011d5,4858.0,182.0,1756.0,安兔兔评测,765.0,2.4,"['评测', '安兔兔', '跑分', '辅助加强']",51.32,4858,182万,1756,765,51.32M
105,5bf65d57fe8e1d06a43011d6,602.0,188.0,1324.0,美图秀秀,442.0,3.2,"['美图', '图片处理', '图片', 'pic', '图像铃音', '修图']",60.26,602,188万,1324,442,60.26M
106,5bf65d5efe8e1d06a43011d7,1366.0,190.0,1560.0,中国工商银行,725.0,2.0,"['银行', '工行', '工商银行']",115.96,1366,190万,1560,725,115.96M
107,5bf65d62fe8e1d06a43011d8,460.0,191.0,553.0,爱奇艺PPS,280.0,2.5,"['网络视频', '视频', '网络电视', '直播', '综艺', '电视直播', '在线视频', '栏目', '少儿', '电视', '动漫', '电影', '播放器', '电视剧', '点播', '视频播放器', '综合视频']",32.9,460,191万,553,280,32.90M
108,5bf65d68fe8e1d06a43011d9,229.0,195.0,1869.0,Adobe AIR for Android,113.0,4.2,"['flash', 'Adobe', '视频']",21.69,229,195万,1869,113,21.69M
109,5bf65d6ffe8e1d06a43011da,6238.0,204.0,12000.0,Share微博客户端,2924.0,4.7,"['微博', '新浪微博']",8.18,6238,204万,1.2万,2924,8.18M
110,5bf65d75fe8e1d06a43011db,1385.0,208.0,3106.0,QQ邮箱,1349.0,3.9,"['邮箱', 'qq', '腾讯']",14.6,1385,208万,3106,1349,14.60M
111,5bf65d7bfe8e1d06a43011dc,487.0,211.0,1764.0,大众点评,433.0,2.5,"['餐馆', '购物', '美食', '美食', 'o2o', '周边信息', '生活', '门票', '优惠', '团购', '外卖', '酒店', '小编推荐']",79.35,487,211万,1764,433,79.35M
112,5bf65d7ffe8e1d06a43011dd,639.0,213.0,609.0,QQ阅读-小说漫画电子书阅读器,503.0,2.5,"['阅读', '图书', '腾讯', '小编推荐']",26.97,639,213万,609,503,26.97M
113,5bf65d86fe8e1d06a43011de,416.0,213.0,732.0,YY,440.0,2.1,"['yy', '多玩', '即时聊天', '语音']",59.26,416,213万,732,440,59.26M
114,5bf65d8afe8e1d06a43011df,654.0,217.0,1509.0,QQ日本版,335.0,3.4,['聊天'],20.95,654,217万,1509,335,20.95M
115,5bf65d92fe8e1d06a43011e0,340.0,221.0,2145.0,PDF阅读器 Adobe reader,232.0,4.4,"['PDF', '阅读器']",20.54,340,221万,2145,232,20.54M
116,5bf65d98fe8e1d06a43011e1,924.0,225.0,1483.0,猎豹清理大师国际版:Clean Master,607.0,2.7,"['缓存', '清理优化']",19.3,924,225万,1483,607,19.30M
117,5bf65d9efe8e1d06a43011e2,3530.0,225.0,2218.0,今日头条,1361.0,2.3,"['新闻', '阅读器', '小编推荐']",26.81,3530,225万,2218,1361,26.81M
118,5bf65da5fe8e1d06a43011e3,633.0,227.0,2151.0,Adobe Flash Player,284.0,3.8,"['flash', 'adobe', '视频']",4.49,633,227万,2151,284,4.49M
119,5bf65dadfe8e1d06a43011e4,2685.0,229.0,5264.0,多看阅读,1518.0,4.1,"['阅读器', '书友圈', '小说', '出版文学', '图书', '杂志', '电子书', '付费阅读', '网络原创']",21.1,2685,229万,5264,1518,21.10M
120,5bf65db3fe8e1d06a43011e5,8448.0,230.0,3573.0,虾米音乐,2098.0,3.5,"['mp3', '音乐', '听歌', '虾米', '音乐电台']",59.71,8448,230万,3573,2098,59.71M
121,5bf65db8fe8e1d06a43011e6,684.0,235.0,607.0,暴风影音视频播放器,676.0,2.1,"['视频', '音乐', '播放器']",24.63,684,235万,607,676,24.63M
122,5bf65dbefe8e1d06a43011e7,1430.0,236.0,2625.0,网易有道词典-英语学习翻译,1475.0,3.6,"['有道', '词典', '网易', '辞典']",102.74,1430,236万,2625,1475,102.74M
123,5bf65dc4fe8e1d06a43011e8,5311.0,238.0,15000.0,颜咚-(tip实用多工具),1847.0,3.4,[],3.73,5311,238万,1.5万,1847,3.73M
124,5bf65dc9fe8e1d06a43011e9,4979.0,242.0,3356.0,QQ浏览器-腾讯王卡，全网免流量,2163.0,2.8,"['浏览器', '装机必备', 'QQ浏览器']",32.61,4979,242万,3356,2163,32.61M
125,5bf65dd0fe8e1d06a43011ea,3724.0,250.0,4490.0,闲鱼,1682.0,4.1,"['二手', '咸鱼', '淘宝']",55.42,3724,250万,4490,1682,55.42M
126,5bf65dd6fe8e1d06a43011eb,2225.0,272.0,2069.0,饿了么,1369.0,2.3,"['外卖', '团购', '优惠', '打折', '订餐', '小编推荐']",38.6,2225,272万,2069,1369,38.60M
127,5bf65dddfe8e1d06a43011ec,21000.0,277.0,20000.0,夸克浏览器,4807.0,4.4,"['夸克', 'quark', '浏览器', '网页', '浏览', 'chrome']",29.87,2.1万,277万,2.0万,4807,29.87M
128,5bf65de4fe8e1d06a43011ed,2885.0,280.0,2356.0,网易新闻（官方）,1328.0,2.8,"['163', '网易', '新闻', '小编推荐']",25.64,2885,280万,2356,1328,25.64M
129,5bf65deafe8e1d06a43011ee,1629.0,282.0,1024.0,墨迹天气,921.0,2.5,['天气'],17.14,1629,282万,1024,921,17.14M
130,5bf65deefe8e1d06a43011ef,2518.0,284.0,1813.0,斗鱼直播,1733.0,1.9,"['直播', '游戏']",57.0,2518,284万,1813,1733,57.00M
131,5bf65df2fe8e1d06a43011f0,3818.0,298.0,2538.0,爱奇艺,1616.0,2.0,"['视频', '百度', '资讯', '直播', '综艺', '时尚', '在线视频']",32.9,3818,298万,2538,1616,32.90M
132,5bf65df9fe8e1d06a43011f1,787.0,299.0,3425.0,QQ同步助手 换机必备通讯录软件照片一键安全备份,601.0,3.0,"['同步', '联系人', '备份', '通讯录', '装机必备']",13.77,787,299万,3425,601,13.77M
133,5bf65dfffe8e1d06a43011f2,3991.0,302.0,14000.0,静读天下:Moon+ Reader Pro,2087.0,4.6,"['阅读', '读书', '电子书', '阅读器']",11.81,3991,302万,1.4万,2087,11.81M
134,5bf65e03fe8e1d06a43011f3,1473.0,330.0,3295.0,布卡漫画,1004.0,4.3,"['漫画', '动漫', '漫迷社区', '原创', '图书', '日漫', '漫展信息', '国漫', '二次元']",17.05,1473,330万,3295,1004,17.05M
135,5bf65e0afe8e1d06a43011f4,2459.0,342.0,2393.0,酷狗音乐,1178.0,3.2,"['音乐', '播放器', 'mp3', '在线音乐', '音乐电台']",51.61,2459,342万,2393,1178,51.61M
136,5bf65e0ffe8e1d06a43011f5,2054.0,344.0,5450.0,迅雷,4820.0,2.1,"['迅雷', '下载']",29.79,2054,344万,5450,4820,29.79M
137,5bf65e15fe8e1d06a43011f6,7638.0,346.0,4333.0,QQ音乐,3743.0,2.7,"['音乐', 'mp3', '听歌', '播放器', '音乐电台', '中国好声音']",53.47,7638,346万,4333,3743,53.47M
138,5bf65e1cfe8e1d06a43011f7,22000.0,360.0,30000.0,黑阈,4881.0,3.6,"['阻止', '唤醒']",0.95173828125,2.2万,360万,3.0万,4881,974.58K
139,5bf65e24fe8e1d06a43011f8,2277.0,366.0,2799.0,滴滴出行,1565.0,2.0,"['打车', '的士', '小费', '快车', '顺风车', '专车', '拼车', 'O2O', '出行', '出租车', '滴滴打车', '装机必备']",63.6,2277,366万,2799,1565,63.60M
140,5bf65e2afe8e1d06a43011f9,5596.0,372.0,4522.0,LBE安全大师(免ROOT),1925.0,3.6,"['安全防护', '隐私', '手机安全']",14.1,5596,372万,4522,1925,14.10M
141,5bf65e32fe8e1d06a43011fa,11000.0,394.0,7151.0,百度输入法,5628.0,2.6,"['输入法', '拼音', '装机必备']",41.88,1.1万,394万,7151,5628,41.88M
142,5bf65e37fe8e1d06a43011fb,3752.0,398.0,2756.0,腾讯视频,1534.0,2.1,"['视频', '腾讯', 'qq', '好声音', 'NBA', '小编推荐']",47.29,3752,398万,2756,1534,47.29M
143,5bf65e3efe8e1d06a43011fc,1891.0,419.0,3132.0,美团-团购美食电影酒店优惠,2733.0,1.9,"['团购', '购物', '小编推荐']",94.21,1891,419万,3132,2733,94.21M
144,5bf65e44fe8e1d06a43011fd,5535.0,420.0,3220.0,搜狗输入法,1821.0,2.8,"['搜狗输入法', '输入法', '拼音', '手写', 'sogou']",31.66,5535,420万,3220,1821,31.66M
145,5bf65e4bfe8e1d06a43011fe,7728.0,432.0,5833.0,百度贴吧,6218.0,1.9,"['贴吧', '小编推荐']",53.53,7728,432万,5833,6218,53.53M
146,5bf65e52fe8e1d06a43011ff,5154.0,454.0,15000.0,SuperSU权限管理,1892.0,4.7,"['权限管理', 'root', '安全防护', '装机必备']",6.06,5154,454万,1.5万,1892,6.06M
147,5bf65e59fe8e1d06a4301200,22000.0,468.0,29000.0,Via浏览器,7501.0,4.6,"['浏览器', '酷友作品', '小编推荐']",0.4896875,2.2万,468万,2.9万,7501,501.44K
