30,http://p0.meituan.net/movie/5cfa597a98b35ee4ee598695942641ba287922.jpg,指环王2：双塔奇兵,"伊莱贾·伍德,伊恩·麦克莱恩,丽芙·泰勒",2003/4/25,未知,9.1
31,http://p1.meituan.net/movie/4592eef6b6dffcd1d950f55f41ab098f239816.jpg,机器人总动员,"本·贝尔特,艾丽莎·奈特,杰夫·格尔林",2008/6/27,美国,9.3
32,http://p0.meituan.net/movie/4c41068ef7608c1d4fbfbe6016e589f7204391.jpg,活着,"葛优,巩俐,牛犇",1994/5/18,法国,9
33,http://p1.meituan.net/movie/779bcc212a50a2526343362778f6b63c334618.jpg,拯救大兵瑞恩,"汤姆·汉克斯,马特·达蒙,汤姆·塞兹摩尔",1998/7/24,美国,8.9
34,http://p1.meituan.net/movie/618e57ddb3173de6bbf2e278946b11f279679.jpg,天堂电影院,"菲利普·努瓦雷,赛尔乔·卡斯特利托,蒂兹亚娜·罗达托",1988/11/17,意大利,9.2
35,http://p0.meituan.net/movie/0127b451d5b8f0679c6f81c8ed414bb2432442.jpg,哈尔的移动城堡,"倍赏千惠子,木村拓哉,美轮明宏",2004/11/20,日本,9
36,http://p0.meituan.net/movie/7787c10ad5e95b03cf83ef9473500d8e282796.jpg,忠犬八公的故事,"Forest,理查·基尔,琼·艾伦",2010/3/12,英国,9.3
37,http://p1.meituan.net/movie/7e471a9171a410ebc9413b2f1de67afc130067.jpg,东邪西毒,"张国荣,梁朝伟,刘嘉玲",1994/9/17,未知,8.9
38,http://p0.meituan.net/movie/6ab1882a217e848acceb240365043d53329196.jpg,幽灵公主,"松田洋治,石田百合子,田中裕子",1997/7/12,日本,8.9
39,http://p1.meituan.net/movie/2f344a9f9575edbcae9f0abe0578bc90339773.jpg,盗梦空间,"莱昂纳多·迪卡普里奥,渡边谦,约瑟夫·高登-莱维特",2010/9/1,未知,9.2
40,http://p1.meituan.net/movie/c5e76795bf7a78b12a2ffabb4a0c5c11112921.jpg,搏击俱乐部,"爱德华·诺顿,布拉德·皮特,海伦娜·伯翰·卡特",1999/10/15,美国,8.8
41,http://p1.meituan.net/movie/d5e5e53ef9bbd98223e83df261b51b84103223.jpg,疯狂原始人,"尼古拉斯·凯奇,艾玛·斯通,瑞安·雷诺兹",2013/4/20,未知,9.5
42,http://p1.meituan.net/movie/91f575ec93f019f428d1f33e3ceca7c5115495.jpg,阿凡达,"萨姆·沃辛顿,佐伊·索尔达娜,米歇尔·罗德里格兹",2010/1/4,未知,9
43,http://p1.meituan.net/movie/4a4c84aa103ab47202f1aa907c5542a4128882.jpg,V字仇杀队,"娜塔莉·波特曼,雨果·维文,斯蒂芬·瑞",2006/3/17,美国,8.8
44,http://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg,风之谷,"岛本须美,永井一郎,坂本千夏",1992,未知,8.9
45,http://p0.meituan.net/movie/7cd18fcf0b4f9180500124711e81492994030.jpg,放牛班的春天,"热拉尔·朱尼奥,尚-巴堤·莫里耶,玛丽·布奈尔",2004/10/16,未知,8.9
46,http://p1.meituan.net/movie/5896de3c1474277730e321c9b1db04a9205644.jpg,当幸福来敲门,"威尔·史密斯,贾登·史密斯,坦迪·牛顿",2008/1/17,未知,8.9
47,http://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg,十二怒汉,"亨利·方达,李·科布,马丁·鲍尔萨姆",1957/4/13,美国,9.1
48,http://p1.meituan.net/movie/1d0fa86bcf7a44484b9c16ac6af5be68191952.jpg,速度与激情5,"范·迪塞尔,保罗·沃克,道恩·强森",2011/5/12,未知,9.2
49,http://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg,勇敢的心,"梅尔·吉布森,苏菲·玛索,帕特里克·麦高汉",1995/5/24,美国,8.8
50,http://p1.meituan.net/movie/8194ae885ed9419aadf35c196af86ba4239039.jpg,驯龙高手,"杰伊·巴鲁切尔,杰拉德·巴特勒,亚美莉卡·费雷拉",2010/5/14,未知,9
51,http://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg,神偷奶爸,"史蒂夫·卡瑞尔,杰森·席格尔,拉塞尔·布兰德",2010/7/9,美国,9
52,http://p0.meituan.net/movie/47dd790e19dad72b50580641de5608c5199014.jpg,飞屋环游记,"爱德华·阿斯纳,乔丹·长井,鲍勃·彼德森",2009/8/4,未知,8.9
53,http://p1.meituan.net/movie/5ca6ffcbb994a51cd6215e7c4fff2d9b71039.jpg,黑客帝国3：矩阵革命,"基努·里维斯,雨果·维文,凯瑞-安·莫斯",2003/11/5,未知,8.8
54,http://p0.meituan.net/movie/457a35fda360cb72090fa6dcbd1db3c1275333.jpg,怦然心动,"玛德琳·卡罗尔,卡兰·麦克奥利菲,艾丹·奎因",2010/8/6,美国,8.9
55,http://p0.meituan.net/movie/4bb144bc0a674ba6908349018fd092e6330929.jpg,三傻大闹宝莱坞,"阿米尔·汗,黄渤,卡琳娜·卡普",2011/12/8,未知,9.1
56,http://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg,断背山,"希斯·莱杰,杰克·吉伦哈尔,米歇尔·威廉姆斯",2006/1/13,美国,9
57,http://p0.meituan.net/movie/7cb7965469cb7ff95613714389f1ea3d87743.jpg,闻香识女人,"阿尔·帕西诺,克里斯·奥唐纳,加布里埃尔·安瓦尔",1992/12/23,美国,8.8
58,http://p1.meituan.net/movie/0b507aa44c4dfbbcc91949b69b1b39a168922.jpg,鬼子来了,"姜文,姜宏波,陈强",2000/5/12,法国戛纳,8.9
59,http://p1.meituan.net/movie/4dddd98730274c3b1464ff0a0ad195e5233381.jpg,飞越疯人院,"杰克·尼科尔森,路易丝·弗莱彻,威尔·萨姆森",1975/11/19,美国,8.8
60,http://p1.meituan.net/movie/92198a6fc8c3f5d13aa1bdf203572c0f99438.jpg,美国往事,"罗伯特·德尼罗,詹姆斯·伍兹,伊丽莎白·麦戈文",1984/2/17,美国,9.1
61,http://p1.meituan.net/movie/75c0d3eb584be030a01f2e26741a8f41251454.jpg,致命魔术,"休·杰克曼,克里斯蒂安·贝尔,迈克尔·凯恩",2006/10/20,美国,8.8
62,http://p0.meituan.net/movie/34998e31c6d07475f1add6b8b16fd21d192579.jpg,少年派的奇幻漂流,"苏拉·沙玛,伊尔凡·可汗,塔布",2012/11/22,未知,9.1
63,http://p0.meituan.net/movie/7b7d1f8aa36d7a15463ce6942708a1a7265296.jpg,美丽心灵,"罗素·克劳,詹妮弗·康纳利,艾德·哈里斯",2001/12/21,美国,8.8
